BV,av,title,pubtime,tag,up,fans,length,view,danmu,review,favorite
BV1y5411x7Rb,455438889,【女飞Vlog】今天飞什么？国产阿若拉飞机！详尽教程+飞行全程,Fri Apr 24 11:34:42 2020,"VLOG的一百种可能,VLOG,飞机,飞行员,趣味科普人文,旅游",小心小星出没,8461,1041,106178,764,359,769
BV1Pb41117LT,43872582,[Susie] Vlog17 | 跟我过几天 | 从早到晚的日常,Sun Feb 17 19:05:16 2019,"VLOG,生活记录,生活,记录,VLOG日常,学习,STUDYWITHME,手帐,早餐",Susie宝,200000,3158,106144,1171,205,767
BV1S4411H7Ac,54125964,上海Sneakercon印象最深的五件事 如何看待这次鞋展？,Fri May 31 14:54:57 2019,"Vlog我的探店笔记,日常,潮流,VLOG,sneakercon,YOUTUBE,球鞋,郭艾伦,周汤豪",SkyWang666,307000,3049,106064,1172,976,1745
BV1C7411q7dD,84129246,【Grammar in Use 全网首套视频教程】剑桥在用语法中级 手把手讲解 英语语法,Sun Jan 19 18:56:38 2020,"寒假Vlog-一起学习吧,英语学习,英语语法,语法,零基础,四六级,雅思,托福",昂克英文君,204000,11912,105470,1018,437,10358
BV1ox411g7QB,15003534,【study with me | 实时 小姐姐真的太美了 还这么努力！！！！】【SARANG】,Mon Oct  2 22:34:24 2017,"study account,study accou,手工,YOUTUBE,YouTube搬运,学习,study with me",暂时没想好名字233,313000,13730,105297,360,113,4190
BV1Wa4y1x7R5,667733087,【引信子vlog】Room tour | 北京90平米日式北欧混搭风格温馨小屋 | 带你参观我们的家~,Mon Apr  6 04:37:28 2020,"加油2020-VLOG挑战,ROOMTOUR,卧室,参观房间,书桌,roomtour",引信子,9430,2239,105220,522,406,6387
BV1R7411e7rU,84663088,思维导图复习高中历史 必修一（全套）,Thu Jan 23 17:17:40 2020,"寒假Vlog-一起学习吧,高考历史,高中历史,高考,历史复习,历史,高中,文综,政治史",历史老师定哥,101000,23152,105219,1531,178,7337
BV1h7411B71H,85860294,和有情人做快乐的事-自驾新西兰,Fri Jan 31 10:09:00 2020,"bilibili新星计划,新西兰,旅游,旅行,奥克兰,新西兰攻略,新西兰vlog,新西兰自驾,皇后镇,蜜月旅行",阿雷阿雷你很好,1291,3550,105161,487,613,4089
BV1t7411o7T1,97253101,小彭vlog｜“欢迎我们的兄弟来到巴基斯坦”  直击中国海军哥哥们参加联演！,Wed Mar 18 12:47:39 2020,"国际,海军,中国,解放军,军事,巴基斯坦,军事科技,巴铁,vlog",中国日报,1029000,1319,105087,1077,551,1472
BV1Vt411o7qS,34178991,日本vlog京都大阪part2/花魁体验/忍者餐厅/环球影城usj,Fri Oct 19 22:23:36 2018,"日常,vlog,自制,日本,VLOG,旅行,生活,大阪,京都,环球影城",Sugar你苏哥,116000,3710,104807,2024,580,3150
BV13E411J7aS,92545025,【老外看傻了】我穿成蜘蛛侠去英国餐馆，场面非常尴尬!【留学VLOG】,Sat Feb 29 18:06:51 2020,"花样美食挑战,搞笑视频,恶搞,Vlog,小狼XF,VLOG,留学,英国,美食,蜘蛛侠",小狼XF,637000,1106,104589,1584,604,1147
BV1C64y1u7gj,582711983,美国隔离Vlog#6: 我们需要讲种族歧视的问题。。。,Sun Apr 12 08:34:10 2020,"VLOG,生活记录,冠状病毒,老外在中国,外国人,美国生活,美国人,新冠肺炎,歧视,种族歧视",Real麦克老师,632000,1002,104333,2305,1059,612
BV1iE411u7bA,94874900,FEBRUARY VLOG | 情人节跟爸妈一起过❤️ 洛杉矶跳蚤市场,Mon Mar  9 20:00:34 2020,"VLOG,生活记录,生活,VLOG日常,情人节",Vickysoupsss,505000,1351,103822,1676,386,905
BV1Kb411P7a1,34998705,【扣又在日本】我成为了chuji潜水运动员！！！,Wed Oct 31 17:20:55 2018,"日常,生活,VLOG,旅游,东京,冲绳,和服,吃,猫咖啡,暑假",扣子哥哥,380000,3652,103561,2489,607,1124
BV1Tk4y167Xa,753160810,【滤客VLOG】印上一个Logo价格翻番，这双Supreme Air Force 1到底值不值得买,Mon May 18 11:30:03 2020,"时尚新势力-时尚新秀召集令,球鞋,Supreme,NIKE,Air Force 1,空军一号,开箱,潮流,潮牌,街头",滤客_Luc,50000,1235,103266,731,362,262
BV1HW411Q7P7,29940470,【小隐】2018上海书展 | 21本超丰富购书分享 | 附vlog | 闲聊,Tue Aug 21 18:17:59 2018,"日常,读书,书单,读书分享,上海书展,vlog",小隐Soyyo,469000,3938,103171,1597,557,1909
BV1ix411V7zz,16565405,【大胖和软软】VLOG 吃货的一天，戏精人生 宜家+白玉兰+按脚+路边摊+晚饭！吃播 美食,Wed Nov 22 15:38:52 2017,"上海,vlog,美食,大胖和软软,宜家,中国吃播,情侣,美食圈,吃货,吃播",大胖和软软,1029000,3537,103151,2383,182,320
BV1jb411x7u4,47515095,[Susie] VLOG 21 | 跟我一起过两天 | 好吃又快的早午餐们，简易鲜花墙，自制百香果柠檬蜜，日常手帐,Wed Mar 27 22:57:48 2019,"我最珍贵的一页手帐,VLOG,生活记录,生活,VLOG日常,记录,美食,穿搭,早餐",Susie宝,200000,3350,103006,2827,275,800
BV1LQ4y1N747,710480514,春日治愈vlog ｜酿青梅 插花种菜 ｜草莓戚风 整理收纳 ｜学习 春日早餐 ·打造新角落,Fri Apr 24 21:31:42 2020,"VLOG的一百种可能,VLOG,生活记录,生活,春天,记录,日常,烘焙,治愈,好好生活",一下子就醒了,407000,1450,102829,1976,829,1986
BV1qJ411Q72s,77528193,跟认识十年的好朋友一起旅行 / 一天吃十顿吃遍厦门/厦门vlog · 上集/多多酱,Sat Nov 30 19:05:29 2019,"VLOG,旅行,旅游,生活记录,美食,厦门,生活,记录,VLOG日常,吃货",大脸猫多多酱,211000,5311,102593,1358,313,742
BV134411U7iD,63798904,【TF家族】《山城少年成长记》· 接招吧！少年之Vlog,Thu Aug 15 13:10:48 2019,"TF家族,山城少年成长记,Vlog",守护屠夫,99000,3758,102513,2883,129,2563
BV1zJ411H71c,82853650,年轻有为的企业家以农民工的身份来到工地在深16米的桩井下作业,Fri Jan 10 19:32:08 2020,"寒假Vlog-一起学习吧,生活,高能,自制,生活记录,记录,VLOG,日常,vlog",央视财经,170000,4916,102349,1632,617,1202
BV1Rb411u7ro,48750392,芸豆小姐姐带你逛华服日国风集市,Tue Apr  9 10:00:29 2019,"Vlog人生第一次,VLOG,萌妹子,中国风,服饰,中国华服日",共青团中央,6753000,14206,102275,1253,765,1460
BV1X4411E7pa,52472428,【tweety/合集】韩国女生的日常生活&amp;和男友的约会记录vlog/更新到200524,Thu May 16 10:25:57 2019,"韩国VLOG,韩国vlog,youtube搬运,日常,tweety 트위티",bangyeong,187000,304110,102256,254,66,1482
BV1ZT4y1g7Vy,925436806,【字幕】爱吃会做的宅女日常,Thu Apr 23 02:19:47 2020,"VLOG,生活记录,美食,大学,韩国,韩语,YOTUBE,VLOG日常,지현꿍,宅女日常",bilihualaa,4647,3013,101980,491,125,1301
BV1ab411E7qM,46756295,【うかるか/合集】日本女生在韩国和日本的日常生活VLOG-19年3月以后的/更新到60P,Wed Mar 20 01:44:43 2019,"韩国VLOG,韩国vlog,youtube搬运,日常,ほのぼの韓国生活 byうかるか",bangyeong,187000,70613,101858,537,34,1297
BV18i4y1b7x2,540026624,松松Vlog | 不敢相信狗狗洗澡可以这么享受,Thu Apr  2 19:38:04 2020,"VLOG,生活记录,自制,肌肉松松,肌肉山山,松松和小馒头,健身,运动,蛋挞,吃播",松松和小馒头,163000,1053,101385,820,262,499
BV1rJ41137hA,68323724,小姐姐知道我开劳斯莱斯态度大转变，完整版！太真实了,Fri Sep 20 04:09:37 2019,"生活,记录,劳斯莱斯,VLOG,汽车,学习,豪车,校园,故事,时尚",土豪户外,18000,4047,101377,154,90,193
BV1At411c75N,61354670,子健:我能抽根烟吗？乐队的夏天海边版，南窗音乐节【刺猬多P现场】,Tue Jul 30 03:03:10 2019,"乐队的夏天,摇滚,华语现场,音乐节,刺猬乐队,草莓音乐节",清水朋克,1451,3430,101280,246,127,572
BV1q4411v7ej,51874385,跟我一起回老家湖北广水吃美食去！四天美食流水账 | vlog多多酱,Thu May  9 19:05:07 2019,"自制,生活,生活记录,记录,VLOG,美食",大脸猫多多酱,211000,3143,101092,3626,905,1488
BV1ME411p7ry,94206256,【克里斯VLOG】燃烧最多卡路里的5个最好练习,Sat Mar  7 11:21:14 2020,"健身,YOUTUBE,肌肉,运动,健康,THENX,克里斯,日常,街健,励志",吉良吉景彡,164000,1003,101025,530,423,8802
BV1Xb411P7wo,34652908,【(G)I-DLE】I-TALK 1-49(中字)幕后花絮CUBE自制合集,Fri Oct 26 21:05:58 2018,"Korea相关,宋雨琦,叶舒华,徐穗珍,赵美延,明星,GIDLE,韩国女团,田小娟(全昭妍),(G)I-DLE",GIDLE资源站,88000,133607,101008,3558,116,4054
BV1MJ411j7jF,81808555,第一视角 国六版全新丰田凯美瑞2.5L豪华版测评！彻底改变我对丰田的印象 底盘优秀 操控出色 动力也不差 丰田家用车现在居然拥有了驾驶乐趣!！,Fri Jan  3 19:00:09 2020,"第一视角,车评,vlog,汽车,机械,原创,丰田,凯美瑞,全新凯美瑞,丰田凯美瑞",宽面车神,22000,4654,100991,864,584,668
BV11b411h7da,44427552,安妮环球记#3 米兰 | 意大利满满的艺术气息 欧洲风情 科莫湖VLOG | ANNBITION,Sat Feb 23 10:00:29 2019,"Vlog旅行日记,旅拍,米兰,VLOG,旅游,旅行,意大利,纪录片,美食,游记",ANNBITION,470000,3312,100768,1617,245,1024
BV17b41187PA,44659020,【打天下篇 4】 我如何分配我的收入 | 如何理财 | 4K视频,Mon Feb 25 14:54:57 2019,"生活,学习,VLOG,校园,清华大学,日常,清华生,清华留学生",锦堂生活空间,227000,3334,100407,1551,635,4512
BV1Gb411m7Xt,43773842,妮可】Travel Vlog 1 超长刺激瑞士篇 | 一个值得加入人生梦想目的地清单的美丽国度,Sat Feb 16 20:29:17 2019,"Vlog旅行日记,瑞士,VLOG,旅行,旅游,VLOG日常,美食,妮可,滑雪,滑翔伞",妮可蹦蹦,670000,3523,100148,4649,1577,2767
BV1Xx411a7QG,11190063,【晚红尝新】2017年夏季护肤新品分享,Fri Jun  9 17:02:54 2017,"贫民窟女孩,赫莲娜女孩,晚红护肤,醒醒,晚红组合,护肤基本法,晚红尝新,美妆,护肤,小拓",晚红小拓,311000,3406,100100,3839,587,297
BV1Cb411u7a4,48713195,大佬甜er |西班牙VLOG：人生第一次去欧洲竟然是因为工作！,Tue Apr  9 20:00:15 2019,"生活记录,VLOG日常,旅行,旅游,原创,美妆,大佬甜er,西班牙,欧洲,彩妆",大佬甜er,1053000,3649,100055,2381,1890,1341
BV17b41187to,44634074,【理想卧室打造Vlog】一年时间 学生党打造极致数码宅卧室-需要10W？（一）自由介绍版,Mon Feb 25 05:04:59 2019,"自制,生活,房间介绍,桌面",微澈の日常,77000,4209,100042,734,248,2737
BV1C4411K7wK,54852905,[Susie] VLOG 28 | 普通的两天日常 | 出前一丁配牛扒，火腿蛋饼，逛逛书店和面包店，熬了一罐樱桃酱，窝在家里日子,Fri Jun  7 19:48:39 2019,"VLOG,生活记录,生活,VLOG日常,记录,一人食,早餐,探店,做饭,手帐",Susie宝,200000,3112,99755,2968,692,667
BV1iJ411i7GT,78233480,东北小伙，刚拿了驾照就买了台飞度，自驾新疆，太疯狂了！[自驾游]东北-西北，全程13005KM，第一集，吉林-通辽,Fri Dec  6 19:35:06 2019,"30天vlog挑战,新疆,自驾游,游记,旅拍,汽车,穷游,GK5,房车,床车",咕噜哥的环球旅行日记,62000,3430,99497,1665,443,852
BV1yE411y7eh,73255335,【东京漫步】雨夜新宿（建议佩戴耳机）,Tue Oct 29 14:00:18 2019,"城市,旅游,生活,东京,人文,街景,VLOG,夜景,日本,新宿",大鷺ちゃん,22000,4907,99461,819,297,8040
BV1EK411L7nL,497585164,唐老鸭包包毛线编织视频教程  这个会不会有律师函警告呀 怕怕,Fri Mar 27 17:55:06 2020,"加油2020-VLOG挑战,手工,视频教程,毛线,DIY,编织",麻麻爱编织,25000,5818,99402,331,277,13453
BV1tV411o7Le,412699488,丙Vlog15|小丙带花姐 喜提SRmax250,Mon Apr 13 08:31:35 2020,"小丙测评,摩托,摩托车,日常,Srmax250",小丙摩托车评中心,163000,1346,99311,1146,545,697
BV11J411J7wi,83527732,你们要的 Tim 来了 Adobe Live 2019,Thu Jan 16 09:30:26 2020,"教程,vlog,幕后制作,采访,adobe,pr,后期",Adobe官方,19000,20644,98985,626,263,5641
BV1mt411U7Ed,35908369,[陈哈哈]❤五天四晚的迈阿密&amp;key west全记录 | 撒狗粮 | 海滩vlog | double date | 开敞篷跑车啦！,Wed Nov 14 09:00:15 2018,"日常,VLOG,情侣,迈阿密,key west,海滩",陈陈陈陈哈哈,48000,3045,98784,710,258,815
BV15b411j7Kf,49425942,我的餐具分享/一人食干货!打造精致生活的秘密/购物分享/学生党/杯子/盘子/碗/小物/丸小轩·料理日记特别篇/9w粉福利/揭秘我的餐具柜,Mon Apr 15 19:45:57 2019,"VLOG,美食,生活,餐具,购物分享,开箱,一人食,料理日记,餐具分享,精致生活",樱桃丸小轩,158000,4107,98716,3445,1549,5171
BV1Lz411q7cX,200601682,治愈小日常.vlog71 | 去海边 去探店 去野餐 |  花花三明治 藤椒钵钵鸡 | 焦糖奶油戚风 久违的露天电影 | 愉快的假期日常,Sat May  9 20:51:11 2020,"一日三餐,VLOG,生活记录,生活,记录,烘焙,美食,VLOG日常,野餐,日常",一下子就醒了,407000,1218,98590,1948,659,1564
BV1Ht411V7UP,59072653,[Susie] VLOG 31 | 跟我一起过两天 | 芋圆味红薯饼，辣炒饭配黄桃红茶，荔枝气泡水，电脑人日常，惊吓的夜晚,Sun Jul 14 01:14:01 2019,"生活,记录,美食,做饭,学习,一人食,早餐,vlog,日常,留学",Susie宝,200000,3345,98560,1783,238,647
BV1zt411c7dH,61480794,"[Susie] VLOG 33 | 跟我一起过一天 | 第一次烤曲奇，杏仁奶麦片蛋饼，超过瘾文具展，逛MUJI, 写手帐",Tue Jul 30 23:12:12 2019,"vlog,日常,生活,记录,手帐,文具,早餐,一人食,逛街",Susie宝,200000,3318,98548,1926,293,708
BV1T54y197zi,840221632,【一日Vtuber】 终于见到咪嚕本人，这六岁不得了Σ(;ﾟдﾟ) 我真的不是M (〒︿〒) @咪噜 @阿神 @小光 @羽毛 @鬼鬼 │VLOG#106,Fri Apr 10 18:50:53 2020,"全能打卡挑战,一堆怪叔叔,是不是有人在敲门",雪兔SnowRabbit,127000,1248,98353,965,285,1144
BV1PJ411P7xs,67393785,第一视角：20万内最强舒适度，外表敲凶的日产大沙发《边开边聊32》2019款日产天籁2.0,Thu Sep 12 14:01:12 2019,"第一人称,试驾,vlog,日产,天籁",边开边聊的go破,38000,4925,98310,571,198,271
BV14b411n7wK,46572761,【Junn】下班后的生活Vlog丨晚间英语学习丨超市购物丨跑步丨调整状态,Sun Mar 17 19:43:18 2019,"学习,英语,生活,记录,STUDYACCOUNT,STUDY,VLOG,实时学习,学习向",Junn杰俊,662000,10434,98268,1675,337,1063
BV1o4411f72Y,61698125,大发Vlog23//悠闲生活: 学习心态调整 | 生活用品购物分享 | 读书 | 一人食: 复刻姜食堂炸酱年糕 &amp; 西班牙鸡肉饭,Thu Aug  1 18:30:48 2019,"VLOG,生活,美食,学习,购物分享,一人食,萌宠,炸酱年糕,西班牙鸡肉饭,读书",大发发滚来滚去,192000,3235,98221,885,158,992
BV1Fx411r7CL,11752376,【晚红护肤】东京开箱 买出国门一秒变穷人（高H预警）,Fri Jun 30 16:33:07 2017,"护肤,晚红护肤,小拓,晚红组合,赫莲娜女孩,美妆,醒醒,贫民窟女孩,护肤基本法,Vlog",晚红小拓,311000,5234,98213,5203,548,479
BV1x7411G7Ca,88862668,同居生活Vlog05·只有我们两人的疫情时期·在家大扫除做运动,Fri Feb 14 18:00:11 2020,"情人节甜蜜大作战,VLOG,情侣,生活,生活记录,时尚",BaoziHana,314000,3049,98178,3536,519,1072
BV1B7411u7Np,91424063,韩国VLOG | 疫情爆发前的日常 | 发觉不对提前屯粮 | 独居留学做饭 | 治愈料理日常 | #97,Tue Feb 25 18:00:52 2020,"宅家vlog挑战,VLOG,美食,留学,韩国,独居,日常,一人食,韩国疫情,隔离生活",Janine_LEE,103000,3431,98102,1542,325,558
BV1V4411B7Ee,66047914,[Susie] VLOG 37 | 研究生日常 | 百香果酸奶，胡萝卜芝士蛋饼，番茄土豆牛肉盖饭，幸福开箱,Fri Aug 30 20:40:33 2019,"VLOG,生活记录,生活,美食,校园,学习,一人食,开箱,日常,做饭",Susie宝,200000,3406,98055,1607,214,666
BV15E411L7uW,95480394,第一视角 美女车主的全新宝马3系 325li m运动曜夜版测评 豪华 舒适 科技感十足 操控有点下滑 变得更加妥协市场了！,Thu Mar 12 19:00:52 2020,"原创,第一视角,vlog,汽车测评,宝马,新三系,宝马3系,宝马三系,汽车,宝马325li",宽面车神,22000,4637,97903,1306,532,971
BV1Hb411z7Vr,42759013,【爱普罗西】空巢老人的独居日常|给新娘试妆|煮红酒|煮饭|开箱|话痨|跟我一起过一周许下2019年的十个愿望,Wed Feb  6 10:00:14 2019,"生活,VLOG日常,记录,新年,分享",爱普罗西,214000,10512,97877,4197,895,1568
BV1qE41177xc,93320024,帝师讲当红流量明星肖战事件始末，沉寂很久的王思聪都点赞凑热闹,Tue Mar  3 23:34:26 2020,"帝师,明星,娱乐,音乐,综艺,歌手,娱乐圈,唱歌,肖战,男神",精彩视频直播vlog,1239,4302,97718,2327,688,810
BV17a4y147yP,667903325,治愈生活vlog.68 一人食 | 做饭 炸鳕鱼 味噌汤 饭团 | 烤茄子 口水鸡 | 插花 油画棒练习 整理阳台花园| 肉松小贝 桃子茶,Thu Apr 30 12:51:40 2020,"全能打卡挑战,VLOG,生活记录,美食,一人食,VLOG日常,早餐,料理,生活,美食圈",霸特小阿蝶,339000,1324,97561,1746,691,1538
BV1Pb41167uu,42866080,伯克利民歌大佬黄子弘凡的vlog合集,Thu Feb  7 15:06:14 2019,"VLOG,黄子弘凡,mxh36子,hzhf",咔咖咯-,106,11723,97561,852,118,3736
BV1q64y1T7G8,582795030,VLOG|四月欢乐一天 车内ktv又上线|吃火锅|姐妹聚会|吃蛋糕 日常生活美食记录,Sun Apr 19 19:05:05 2020,"春日vlog挑战,VLOG,生活,搞笑,记录,美食",我是一颗梨,310000,1425,97552,1448,380,564
BV13t411e7Fo,38298944,【刘家凯】【Edward】欧阳娜娜VLOG固定嘉宾小E【CUT】,Sun Dec 16 16:43:19 2018,"明星,VLOG,欧阳娜娜,刘家凯,Edward",virgoqfw,3166,3153,97547,476,67,1385
BV15E411a7Nx,73401584,【vlog】下雨天宅家学习12小时丨如何延长学习时间？,Sat Oct 26 18:00:50 2019,"我的学习日记,生活,日常,学习,英语,vlog,校园,sa,studywithme",Junn杰俊,662000,10808,97469,2405,484,2905
BV1h4411H77u,54037720,【默小宝】5月VLOG | 分娩体验、探店网红汉堡店、奢侈品购物分享...,Thu Jun  6 20:00:59 2019,"Vlog我的探店笔记,怀孕,孕期,VLOG,生活记录,生活,美食",Cynthia默小宝,380000,3944,97298,1967,301,381
BV1gt411x7ik,39854028,【独居的研究生Vlog 27#】凌晨4点40起床我都做了什么|2018年最后的记录|逛山姆会员超市,Fri Jan  4 17:30:30 2019,"理想生活vlog大赏,日常,VLOG,生活,闲聊,独居,研究生,自制,记录,早餐",樱桃小田子啾咪,85000,3110,97107,589,124,659
BV11W411S7QU,32740984,九月Vlog | 上学日常穿搭 | 工作日常 | Bruno Mars火星哥演唱会,Sun Sep 30 13:08:00 2018,"校园UP主大征集,日常,生活,生活记录,学习,VLOG,美妆,穿搭,study with me,weekly vlog,vlog",AbbynamesKong,117000,3514,97054,1642,371,733
BV13a4y1i7rQ,668068173,VLOG|四月碎片 夏天来临前|朋友吃饭|拆快递|在家当猪 日常生活记录,Thu May  7 19:35:01 2020,"VLOG的一百种可能,VLOG,生活记录,美食,生活,记录",我是一颗梨,310000,1529,96980,1954,310,558
BV1D4411S7xc,63590772,[Susie] VLOG 35 | 跟我一起过两天 | 滑蛋番茄乌冬，芝士红薯饼，菠菜小丸子，桃子果酱,Tue Aug 13 23:39:26 2019,"vlog,生活,记录,早餐,一人食,美食,开箱,VLOG,生活记录,VLOG日常",Susie宝,200000,3417,96658,1426,232,605
BV13T4y157y4,925019071,【多肉】花¥520和虚拟男友过一天VLOG|骗爸爸妈妈：我有男朋友了,Fri Apr  3 05:05:50 2020,"全能打卡挑战,搞笑,搞笑视频,恶搞,男友,全程高能,虚拟男友",我是多肉动物,90000,2928,96610,5291,775,1607
BV1Eb411U7KJ,43429588,【首站中字】泰妍自制 泰古TV 中字合集（有做就会更新）,Wed Feb 13 18:27:27 2019,"少女时代,金泰妍,泰妍,TAEYEON,泰古TV,탱구TV",少女时代中文首站SNSD,66000,15642,96522,1314,113,4664
